"ID";"BTS"
"157A";"KROL"
"157A";"KOWI"
"157A";"KRE"
"157A";"KSIZ"
"157A";"KBRE"
"157A";"KBRO"
"157A";"KNAM"
"157A";"KNAMN"
"157A";"KAND"
"157A";"KWEH"
"157A";"KUR"
"157A";"KKOLN"
"157A";"KKOLM"
"157B";"FMM"
"157B";"FMZ A"
"157B";"FMZ"
"157B";"FMS"
"157B";"FMWG"
"157B";"FML"
"157B";"FBOD"
"157B";"FNAC"
"157B";"FNIR"
"157B";"FOPP"
"157B";"FGUB"
"157B";"FAHM"
"157B";"FMET"
"157B";"YFKMO"
"157B";"FOHF"
"157B";"FWORE"
"157B";"FWOR"
"157B";"RBOB"
"157B";"RFT"
"157B";"RLO"
"157B";"RRK"
"157B";"RL  N"
"157B";"RL"
"157B";"RL  S"
"157B";"RLSM"
"157B";"RQL"
"157B";"RM"
"157B";"RM  O"
"157B";"RMR W"
"157B";"RMR K"
"157B";"RMR G"
"157B";"RQLM"
"161";"KKOLM"
"161";"KKOL"
"161";"KKOM"
"161";"SKOW"
"161";"SGS"
"161";"SWI"
"161";"SKG"
"161";"SLE"
"161";"SKTS"
"161";"SLF"
"161";"SHZ"
"161";"SMK"
"161";"SMD"
"161";"STK"
"161";"SPOM"
"161";"SKT"
"161";"SCOC"
"161";"SEE"
"161";"SNF"
"161";"SBY"
"161";"SPDR"
"161";"SBG"
"161";"SUG"
"161";"SWIH"
"161";"SSMR"
"161";"SSMT"
"161";"SSE"
"161";"SHR"
"161";"SFOE"
"161";"SSWE"
"161";"SQI"
"161";"SEGO"
"161";"SEG"
"161";"SEG N"
"163A";"FGB"
"163A";"FGL"
"163A";"FLGS"
"163A";"FKGS"
"163A";"FBZ"
"163A";"FOM"
"163A";"FBNA"
"163A";"FFG"
"163A";"FFG H"
"163A";"FAS"
"163A";"FHWD"
"163A";"FOS"
"163A";"FBK"
"163A";"FHN"
"163A";"FRW"
"163A";"FGK"
"163A";"FQKL"
"163A";"FKLM"
"163A";"FDET"
"163A";"FRS"
"163A";"FKO"
"163A";"FSTE"
"163A";"NAH A"
"163A";"NAH"
"163B";"NLP"
"163B";"NNAN"
"163B";"NLO"
"163B";"NPAR"
"163B";"NWI"
"163B";"NHEI"
"163B";"NHEIW"
"163B";"NLA"
"163B";"YFMLH"
"163B";"NHOE"
"163B";"NAH G"
"163B";"NAH"
"165";"SEG N"
"165";"SEG O"
"165";"STR N"
"165";"STR"
"165";"STRS"
"165";"SKU"
"165";"SKZK"
"165";"SKZ"
"165";"SKAZ"
"165";"SWIG"
"165";"SSOF"
"165";"SSAB"
"165";"SSER"
"165";"STB"
"165";"YFKST"
"165";"SQSL"
"165";"SSLB"
"165";"SMT"
"165";"SBES"
"165";"SMZS"
"165";"SMZM"
"165";"SMZG"
"165";"SFF"
"165";"SBE"
"165";"SDLK"
"165";"SDL"
"165";"SDLS"
"165";"SSLS"
"165";"SSLV"
"165";"SEN"
"165";"SBO"
"165";"SVLW"
"165";"SVL"
"165";"SLU"
"165";"SSHI"
"165";"SSB"
"165";"SSH W"
"165";"SSR M"
"165";"SSR N"
"165";"SSR W"
"165";"SSH R"
"165";"SSH S"
"167";"SSR N"
"167";"SDUW"
"167";"SSZ"
"167";"SSZA"
"167";"SFI"
"167";"SFIM"
"167";"SBDS"
"167";"SLWR"
"167";"SNK"
"167";"SNKW"
"167";"SNKE"
"167";"SBX"
"167";"SHO"
"167";"SQBU"
"167";"SBUM"
"167";"SHPT"
"167";"SLDN"
"167";"SLD"
"167";"SKIB"
"167";"SEF"
"167";"SVO"
"167";"SKLS"
"167";"SKEN"
"167";"SKL"
"167";"SHY"
"167";"SHY O"
"167";"RFST"
"167";"RWD"
"167";"RNFS"
"167";"RWDG"
"167";"RNFL"
"167";"RLBP"
"167";"RN"
"167";"RNBO"
"167";"RN  O"
"167";"RHLO"
"167";"RBOH"
"167";"RBOE"
"167";"RBOA"
"167";"RSD"
"167";"RLI"
"167";"RLIA"
"167";"RLUR"
"167";"RLUM"
"167";"RL  K"
"167";"RL  T"
"167";"RL  S"
"167";"RLSM"
"167";"RQLM"
"167";"RM"
"167";"RM  O"
"167";"RMR W"
"167";"RMR K"
"167";"RMR G"
"167A";"SSR N"
"167A";"SSR O"
"167A";"SSH O"
"167A";"SSO"
"167A";"SSU"
"167A";"SSD"
"167A";"SRE"
"167A";"SSI"
"167A";"SRO"
"167A";"SKI"
"167A";"SLB"
"167A";"SHO"
"167A";"SQBU"
"167A";"SBUM"
"167A";"SHPT"
"167A";"SLDN"
"167A";"SLD"
"167A";"SKIB"
"167A";"SEF"
"167A";"SVO"
"167A";"SKLS"
"167A";"SKEN"
"167A";"SKL"
"167A";"SHY"
"167A";"SHY O"
"167A";"RFST"
"167A";"RWD"
"167A";"RNFS"
"167A";"RWDG"
"167A";"RNFL"
"167A";"RLBP"
"167A";"RN"
"167A";"RNBO"
"167A";"RN  O"
"167A";"RHLO"
"167A";"RBOH"
"167A";"RBOE"
"167A";"RBOA"
"167A";"RSD"
"167A";"RLI"
"167A";"RLIA"
"167A";"RLUR"
"167A";"RLUM"
"167A";"RL  K"
"167A";"RL  T"
"167A";"RL  S"
"167A";"RLSM"
"167A";"RQLM"
"167A";"RM"
"167A";"RM  O"
"167A";"RMR W"
"167A";"RMR K"
"167A";"RMR G"
"169";"RMR D"
"169";"RZHB"
"169";"RSZ"
"169";"ROFH"
"169";"RSZ S"
"169";"RHK"
"169";"RNL"
"169";"RWG"
"169";"RWI"
"169";"RMZ"
"169";"RGN"
"169";"RFTL"
"169";"RBAN"
"169";"RKHA"
"169";"RKR"
"169";"RMR M"
"17";"WPS"
"17";"WA"
"17";"WCO"
"17";"WCOK"
"17";"WBR"
"17";"WE"
"17";"WMCH"
"17";"WBT"
"17";"WRZ"
"17";"BBRN"
"17";"BQBU"
"17";"BKAR"
"171";"RKR"
"171";"RBRU"
"171";"RETL"
"171";"RBRH"
"171";"RMS"
"171";"RMU"
"171";"RRA"
"171";"RRAS"
"171";"RHEB"
"171";"RBB"
"171";"RSZN"
"171";"RSZM"
"171";"RBBL"
"171";"RBUE"
"171";"ROW"
"171";"RAH"
"171";"RR"
"171";"RAPR"
"171";"RAP"
"171";"RAPK"
"171";"RLT"
"171";"RKOR"
"171";"RKL"
"171";"RXKL"
"171A";"RKR"
"171A";"RKUW"
"171A";"RDA"
"171A";"RFM"
"171A";"RBAS"
"171A";"RDUN"
"171A";"RDRM"
"171A";"RBIE"
"171A";"ROH"
"171A";"RRA"
"171A";"RRAS"
"171A";"RHEB"
"171A";"RBB"
"171A";"RSZN"
"171A";"RSZM"
"171A";"RBBL"
"171A";"RBUE"
"171A";"ROW"
"171A";"RAH"
"171A";"RR"
"171A";"RAPR"
"171A";"RAP"
"171A";"RAPK"
"171A";"RLT"
"171A";"RKOR"
"171A";"RKL"
"171A";"RXKL"
"173A";"RXKL"
"173A";"RKL"
"173A";"RKOR"
"173A";"RLT"
"173A";"RAPK"
"173A";"RAPP"
"173A";"RAPM"
"173A";"RWAE"
"173A";"ROG E"
"173A";"ROG A"
"173B";"ROG A"
"173B";"RO"
"173B";"RO  S"
"173B";"RNS"
"173B";"RFH"
"173B";"RLSW"
"173B";"RORW"
"173B";"RRI"
"173B";"RHZ"
"173B";"RKN"
"173B";"RRL"
"173B";"RKOE"
"173B";"RTMU"
"173B";"REMM"
"173B";"RKLR"
"173B";"RDZ"
"173B";"RGDN"
"173B";"RFG"
"173C";"RFG"
"173C";"RFGS"
"173C";"RLS"
"173C";"REBR"
"173C";"RSAL"
"173C";"RNO"
"173C";"RBKR"
"173C";"RHE"
"173C";"RBGG"
"173C";"RML"
"173C";"RAUG"
"173C";"RSG N"
"173C";"RHL"
"173C";"RW"
"177A";"RKR"
"177A";"RBRU"
"177A";"RETL"
"177A";"RBRH"
"177A";"RMS"
"177A";"RMU"
"177A";"RRA"
"177A";"RRAS"
"177A";"RHEB"
"177A";"RBB"
"177A";"RSZN"
"177A";"RSZM"
"177A";"RBBL"
"177A";"RBUE"
"177A";"ROW"
"177A";"RAH"
"177A";"RR"
"177A";"RAPR"
"177A";"RAP"
"177A";"RAPM"
"177A";"RWAE"
"177A";"ROG E"
"177A";"ROG A"
"177B";"RKR"
"177B";"RKUW"
"177B";"RDA"
"177B";"RFM"
"177B";"RBAS"
"177B";"RDUN"
"177B";"RDRM"
"177B";"RBIE"
"177B";"ROH"
"177B";"RRA"
"177B";"RRAS"
"177B";"RHEB"
"177B";"RBB"
"177B";"RSZN"
"177B";"RSZM"
"177B";"RBBL"
"177B";"RBUE"
"177B";"ROW"
"177B";"RAH"
"177B";"RR"
"177B";"RAPR"
"177B";"RAP"
"177B";"RAPM"
"177B";"RWAE"
"177B";"ROG E"
"177B";"ROG A"
"181";"RMR D"
"181";"RZHB"
"181";"RSZ"
"181";"ROFH"
"181";"RSZ S"
"181";"RHK"
"181";"RNL"
"181";"RWG"
"181";"RWI"
"181";"RMZ"
"181";"RGN"
"181";"RKF"
"181";"RBMT"
"181";"RBRL"
"181";"RBRP"
"181";"RBR"
"181";"RBRO"
"181";"RBRE"
"181";"RBRF"
"181";"RHIO"
"181";"RHI"
"181";"RHSM"
"181";"RGOS"
"181";"RGO"
"181";"RBTD"
"181";"RBT"
"181";"RBTN"
"181";"RBTI"
"181";"TKNK"
"181";"TOED"
"181";"TMW"
"181";"TOET"
"181";"TM  N"
"181";"TM"
"181";"TMRO"
"181";"TIL"
"181";"TV"
"181";"TAIB"
"181";"YTTSE"
"181";"TSER"
"181";"TSA"
"181";"TBME"
"181";"TBM"
"181";"TTM"
"181";"TAX"
"181";"TLU"
"181";"TK  W"
"181";"TK  N"
"181";"RMR M"
"183";"RKR"
"183";"RKDU"
"183";"RGZ"
"183";"RSLZ"
"183";"RSLR"
"183";"RSL"
"183";"RSLA"
"183";"RKBA"
"183";"TWL"
"183";"TKB"
"183";"TBIL"
"183";"TERW"
"183";"TERS"
"183";"TIP"
"183";"TPH"
"183";"TEB"
"183";"TNF"
"183";"TEZ"
"183";"TM  S"
"183";"TM"
"183";"TMRO"
"183";"TIL"
"183";"TV"
"183";"TAIB"
"183";"YTTSE"
"183";"TSER"
"183";"TSA"
"183";"TBME"
"183";"TBM"
"183";"TTM"
"183";"TAX"
"183";"TLU"
"183";"TK  W"
"183";"TK  N"
"185";"RMR D"
"185";"RMFE"
"185";"RMFS"
"185";"RHBW"
"185";"RHBP"
"185";"RH"
"185";"RHBF"
"185";"RHKA"
"185";"RSR"
"185";"RHBO"
"185";"RNM"
"185";"RNMA"
"185";"RQNM"
"185";"RNT"
"185";"RNH"
"185";"RHO"
"185";"RQHO"
"185";"REA"
"185";"RLID"
"185";"RZW"
"185";"RNA"
"185";"RBIN"
"185";"RNZ"
"185";"RNEZ"
"185";"RHAS"
"185";"RGUN"
"185";"ROU"
"185";"TBF S"
"185";"TBF"
"185";"TBFS"
"185";"TBKA"
"185";"TBK"
"185";"TN"
"185";"THST"
"185";"TH"
"185";"TH  G"
"185";"TH  S"
"185";"TH  K"
"185";"TNO"
"185";"TLN"
"185";"TKM"
"185";"TKMA"
"185";"TWH"
"185";"TBEA"
"185";"TBE"
"185";"TBM"
"185";"TTM"
"185";"TAX"
"185";"TLU"
"185";"TK  W"
"185";"TK  N"
"185";"RMR M"
"187A";"FMB M"
"187A";"FMB O"
"187A";"FMB A"
"187A";"FNU"
"187A";"FGER"
"187A";"FGERO"
"187A";"FEIM"
"187A";"FKGE"
"187A";"FWI"
"187A";"FSTN"
"187A";"FBSN"
"187A";"FDN"
"187A";"FDK"
"187A";"FMB W"
"187B";"FDK"
"187B";"FMES"
"187B";"FDI"
"187B";"FAT"
"187B";"FHER"
"187B";"FBA"
"187B";"FQBA"
"187B";"FSTK"
"187B";"FMAA"
"187B";"FMAS"
"187B";"NAH A"
"187B";"NAH"
"19";"BKP"
"19";"BFHG"
"19";"BRDF"
"19";"BQER"
"19";"BERK"
"19";"BFS"
"19";"BHGB"
"19";"BFUW"
"19";"BBKR"
"19";"BBSN"
"19";"BJF"
"19";"BPIL"
"19";"BFRS"
"19";"BFP"
"19";"BODK"
"191";"NWH"
"191";"NWS"
"191";"NWHWU"
"191";"NWHW"
"191";"TRCB"
"191";"TGN"
"191";"TKU"
"191";"TQGR"
"191";"TGRN"
"191";"TWIT"
"191";"TZI"
"191";"TGRS"
"191";"TGRB"
"191";"TGLH"
"191";"TL"
"191";"TKF"
"191";"TBOX"
"191";"YKMBE"
"191";"TEU"
"191";"TRBG"
"191";"TO"
"191";"TAD"
"191";"TSE"
"191";"TRO"
"191";"TML"
"191";"TZU"
"191";"TSY"
"191";"TND"
"191";"THZ"
"191";"TUG"
"191";"TBF"
"191";"TBFS"
"191";"TBKA"
"191";"TBK"
"191";"TN"
"191";"THST"
"191";"TH"
"191";"TH  G"
"191";"TH  S"
"191";"TH  K"
"191";"TNO"
"191";"TLN"
"191";"TKM"
"191";"TKMA"
"191";"TWH"
"191";"TBEA"
"191";"TBE"
"191";"TBM"
"191";"TTM"
"191";"TAX"
"191";"TLU"
"191";"TKAH"
"191";"TK  O"
"191";"TK  N"
"193A";"NWH"
"193A";"NWS"
"193A";"NWHWU"
"193A";"NWHO"
"193A";"NWN"
"193A";"NGOD"
"193A";"NOF"
"193A";"NMT"
"193A";"NHH"
"193A";"NU"
"193A";"NERM"
"193A";"NSTN"
"193A";"NBUW"
"193A";"NON"
"193A";"NLE"
"193A";"NAN"
"193A";"NANS"
"193A";"NTF"
"193A";"NMS"
"193A";"NGUN"
"193A";"NWD"
"193A";"MTL"
"193B";"MN  A"
"193B";"MN  M"
"193B";"MN  F"
"193B";"YMMOL"
"193B";"MOL"
"193B";"MMA A"
"193B";"MMAM"
"193B";"MHMR"
"193B";"MAHB"
"193B";"MMR"
"193B";"MSAF"
"193B";"MKIS"
"193B";"MAHZH"
"193B";"MAHA"
"193B";"MA"
"193B";"MAOB"
"193B";"MGHF"
"193B";"MGAL"
"193B";"MLAW"
"193B";"MSTW"
"193B";"MHEH"
"193B";"MMEI"
"193B";"MWDF"
"193B";"MNOD"
"193B";"MMTG"
"193B";"MBHM"
"193B";"MDT"
"193B";"MMDL"
"193B";"MOTW"
"193B";"MTL"
"193B";"MN  T"
"195";"MN  A"
"195";"MN  M"
"195";"MN  F"
"195";"YMMOL"
"195";"MOL"
"195";"MMA A"
"195";"MMAM"
"195";"MHMR"
"195";"MAHB"
"195";"MMR"
"195";"MSAF"
"195";"MKIS"
"195";"MAHZH"
"195";"MAHA"
"195";"MA"
"195";"MAOB"
"195";"MAHI"
"195";"MNES"
"195";"MWHS"
"195";"MDID"
"195";"MGHN"
"195";"MKUN"
"195";"MDKS"
"195";"MFHD"
"195";"MFHU"
"195";"MJET"
"195";"MBGU"
"195";"MMAH"
"195";"MOFF"
"195";"YKMNO"
"195";"MNFG"
"195";"MGZB"
"195";"MLEH"
"195";"MUFH"
"195";"MNSG"
"195";"MNM"
"195";"TQUF"
"195";"TU"
"195";"TU  R"
"195";"TQUR"
"195A";"TK  S"
"195A";"TSZA"
"195A";"TSZAH"
"195A";"TSM"
"195A";"TSEB"
"195A";"TSU"
"195A";"TSU P"
"195A";"TSOM"
"195A";"TEMEF"
"195A";"TE"
"195A";"TOESF"
"195A";"TEZLF"
"195A";"TACHF"
"195A";"TP"
"195A";"TRF"
"195A";"TEC"
"195A";"TUH"
"195A";"TFAU"
"195A";"TGO"
"195A";"TEF"
"195A";"TSAL"
"195A";"TSD"
"195A";"TGI"
"195A";"TGIS"
"195A";"TKUC"
"195A";"TGW"
"195A";"TG"
"195A";"TAM"
"195A";"TURS"
"195A";"TLON"
"195A";"TWS"
"195A";"TWSH"
"195A";"TBS"
"195A";"TUOE"
"195A";"TU  N"
"195A";"TU  R"
"195A";"TK  O"
"197B";"MIH"
"197B";"MIN"
"197B";"MINU"
"197B";"MGH"
"197B";"MEI"
"197B";"MTA"
"197B";"MAD"
"197B";"MEB"
"197B";"MDO"
"197B";"MSO"
"197B";"MPP"
"197B";"MTL"
"201";"NNR A"
"201";"NNR B"
"201";"NHMA"
"201";"NNST"
"201";"NUA"
"201";"NOA"
"201";"NAWN"
"201";"NRL"
"201";"NRW"
"201";"NRAH"
"201";"NHE"
"201";"NPEN"
"201";"NWK"
"201";"NSA"
"201";"NAN"
"201";"NLE"
"201";"NON"
"201";"NBUW"
"201";"NSTN"
"201";"NERM"
"201";"NU"
"201";"NHH"
"201";"NMT"
"201";"NOF"
"201";"NGOD"
"201";"NWN"
"201";"NWHO"
"201";"NWHWU"
"201";"NWS"
"201";"NWH"
"203";"NNR A"
"203";"NNR B"
"203";"NHMA"
"203";"NNGR"
"203";"NF  G"
"203";"NF"
"203";"NFUF"
"203";"NFUA"
"203";"NFBB"
"203";"NSDF"
"203";"NPU"
"203";"NHBU"
"203";"NEK"
"203";"NNAM"
"203";"NNA"
"203";"NLD"
"203";"NMB"
"203";"NHZM"
"203";"NMEI"
"203";"NI"
"203";"NMM"
"203";"NKN"
"203";"NBM"
"203";"NDEB"
"203";"NRTD"
"203";"NWH"
"207A";"NNR A"
"207A";"NNR B"
"207A";"NNEI"
"207A";"NNRF"
"207A";"NSC"
"207A";"NRO"
"207A";"NUT"
"207A";"NGE"
"207A";"NMST"
"207A";"NPLF"
"207A";"NEL"
"207A";"NWG"
"207A";"MTL"
"209";"MN  A"
"209";"MN  M"
"209";"MN  F"
"209";"MKF"
"209";"MDA"
"209";"MRM"
"209";"MPE"
"209";"MPD"
"209";"MRS"
"209";"MPF"
"209";"MUHO"
"209";"MRBI"
"209";"MPBU"
"209";"MBAE"
"209";"MIH"
"209";"MN  T"
"21";"BRSF"
"21";"BPM"
"21";"BDAB"
"21";"BZO A"
"21";"BZO"
"21";"BWUE"
"21";"BNE"
"21";"BBA"
"21";"BKDF"
"21";"BGO"
"21";"BDF"
"21";"BUK"
"21";"BWA"
"21";"BBRS"
"21";"BDKN"
"21";"BDKO"
"21";"BRO"
"21";"YBLOR"
"21";"BHL"
"21";"BEW"
"21";"YLLEW"
"21";"BPW"
"21";"BQFR"
"21";"BFR"
"21";"DZT"
"21";"DGB"
"21";"DKOT"
"21";"DWE"
"21";"DAZ"
"21";"DRBA"
"21";"DRBN"
"21";"DNI"
"21";"DPUM"
"21";"DCB"
"21";"DSTT"
"21";"DKE"
"21";"DCT"
"21";"DCTA"
"21";"DF"
"215A";"NNR A"
"215A";"NNLW"
"215A";"NFIN"
"215A";"NRWD"
"215A";"NFT"
"215A";"NFTO"
"215A";"NOK"
"215A";"NMIM"
"215A";"NBUT"
"215A";"NOB"
"215A";"NPOH"
"215A";"NPG"
"215A";"NNT"
"215A";"NDE"
"215A";"NBH"
"215A";"NSF"
"215A";"NPB"
"215A";"NMSM"
"215A";"NBE"
"215A";"NLB"
"215A";"NDN"
"215A";"NUDF"
"215A";"NET"
"215A";"NRPF"
"215A";"NRH B"
"215A";"NRH"
"215A";"NROB"
"215B";"NPA G"
"215B";"NSI"
"215B";"NSAN"
"215B";"NVI"
"215B";"NVIB"
"215B";"NPLG"
"215B";"NGIU"
"215B";"NOS"
"215B";"NPL"
"215B";"NSK"
"215B";"NST"
"215B";"NRA"
"215B";"NSUE"
"215B";"NMG"
"215B";"NOT"
"215B";"NROS"
"215B";"NBWH"
"215B";"NROB"
"221";"MN  A"
"221";"MN  L"
"221";"MMBH"
"221";"MFM"
"221";"MJK"
"221";"MEGS"
"221";"MDFG"
"221";"MTR"
"221";"MWTR"
"221";"MHR"
"221";"MZO"
"221";"MKO"
"221";"MGB"
"221";"MAG"
"221";"MOM"
"221";"MGK"
"221";"MGKU"
"221";"MRO"
"221";"MART"
"221";"MALD"
"221";"MBEF"
"221";"MRG"
"221";"MPR"
"221";"MBN"
"221";"MROT"
"221";"MUS"
"221";"MRUM"
"221";"MBE"
"221";"MTS"
"221";"MHFG"
"221";"MLT"
"221";"MTO"
"221";"MFL"
"221";"MXSZ"
"221";"XALIW"
"221";"XATX"
"221";"XASBG"
"221";"XAAI"
"221";"XAML"
"221";"XASB"
"223";"MN  A"
"223";"MN  L"
"223";"MMBH"
"223";"MFM"
"223";"MJK"
"223";"MEGS"
"223";"MDFG"
"223";"MTR"
"223";"MWTR"
"223";"MHR"
"223";"MZO"
"223";"MKO"
"223";"MGB"
"223";"MAG"
"223";"MOM"
"223";"MGK"
"223";"MGKU"
"223";"MRO"
"223";"MARS"
"223";"MPFR"
"223";"MRA"
"223";"MBB"
"223";"MFLI"
"223";"MFI"
"223";"MODU"
"223";"MOD"
"223";"MKI"
"223";"MXKU"
"223";"XAKN"
"225";"XASB"
"225";"XAML"
"225";"XAAI"
"225";"XASBG"
"225";"XATX"
"225";"XALIW"
"225";"MXSZ"
"225";"MFL"
"225";"MTO"
"225";"MLT"
"225";"MHFG"
"225";"MTS"
"225";"MBE"
"225";"MRUM"
"225";"MUS"
"225";"MROT"
"225";"MBN"
"225";"MPR"
"225";"MRG"
"225";"MBEF"
"225";"MALD"
"225";"MART"
"225";"MARS"
"225";"MPFR"
"225";"MRA"
"225";"MBB"
"225";"MFLI"
"225";"MFI"
"225";"MODU"
"225";"MOD"
"225";"MKI"
"225";"MXKU"
"225";"XAKN"
"251";"FKW"
"251";"FKWK"
"251";"FKWNB"
"251";"FKWNA"
"251";"FIH"
"251";"FQIH"
"251";"FLUT"
"251";"FKAT"
"251";"FLIP"
"251";"YHFJL"
"251";"HJD"
"251";"HSIK"
"251";"HG"
"251";"HNTH"
"251";"HSUH"
"251";"HEDM"
"251";"HAH"
"251";"HORX"
"251";"HGE"
"251";"HNE"
"251";"HAL"
"251";"HDI"
"251";"HSOR"
"251";"HESR"
"251";"HGIF"
"251";"HRIT"
"251";"HHML"
"251";"HWU"
"251";"HWHN"
"251";"HLI R"
"251";"HLI"
"251";"HLIH"
"251";"HAHM"
"251";"HSR O"
"251";"HSR"
"253";"RM"
"253";"RM  O"
"253";"RP"
"253";"RBRW"
"253";"RHK"
"253";"ROBH"
"253";"RSAB"
"253";"RLH"
"253";"RFO"
"253";"RROL"
"253";"RES"
"253";"RKT"
"253";"TFST"
"253";"TMTL"
"253";"TV"
"253";"TGLM"
"253";"TLAF"
"253";"TSZ E"
"253";"TSZA"
"253";"TSZAH"
"253";"TSM"
"253";"TSEB"
"253";"TSU"
"279";"FGB"
"279";"FGL"
"279";"FLGS"
"279";"FKGS"
"279";"FBZ"
"279";"FOM"
"279";"FBNA"
"279";"FFG"
"279";"FFG G"
"279";"FBB"
"279";"FNRW"
"279";"FOK"
"279";"FGKA"
"279";"FDW"
"279";"FVL"
"279";"FVLS"
"279";"FFBK"
"279";"FFBS"
"279";"FFES"
"279";"FFGI"
"279";"FFW A"
"279";"FFW"
"279";"FFME"
"279";"FFGA"
"279";"FFAU"
"279";"FGM"
"279";"FFND"
"279";"FHOE"
"279";"FFAW"
"279";"FHOES"
"279";"FHOEA"
"279";"FSINO"
"279";"FSIN"
"279";"FHAS"
"279";"FED"
"279";"FFH"
"279";"FTM"
"279";"FHM"
"279";"FKOS"
"279";"FKBWO"
"279";"FQKB"
"279";"FKBW"
"279";"FMN"
"279";"FMZ A"
"279";"FMZ"
"279";"FMS"
"279";"FQMS"
"279";"FMG"
"279";"FMB P"
"279";"FMB W"
"279";"FMB M"
"287";"FFO G"
"287";"FFO U"
"287";"FFO V"
"287";"FFMK"
"287";"FBMR"
"287";"FHD"
"287";"FHWB"
"287";"FHW"
"287";"FH  S"
"287";"FGAU"
"287";"FC  A"
"287";"FGK"
"287";"FQKL"
"287";"FKLM"
"287";"FDET"
"287";"FRS"
"287";"FKO"
"287";"FSTE"
"287";"NAH A"
"287";"NAH"
