"ID";"BTS"
"289";"FFU"
"289";"FFU G"
"289";"FFU W"
"289";"FFU B"
"289";"FNF N"
"289";"FNF"
"289";"FNFS"
"289";"FFD"
"289";"FSUEZ"
"289";"FSUE"
"289";"FSA"
"289";"FBSS"
"289";"FWAE"
"289";"FWIR"
"289";"FHAI"
"289";"FGEL"
"289";"FHME"
"289";"FNMI"
"289";"FSLB"
"289";"FROD"
"289";"FWFG"
"289";"FRW"
"289";"FGK"
"289";"FQKL"
"289";"FKLM"
"289";"FDET"
"289";"FRS"
"289";"FKO"
"289";"FSTE"
"289";"NAH A"
"289";"NAH"
"291";"SEG N"
"291";"SEG O"
"291";"STR N"
"291";"STR"
"291";"STRS"
"291";"SKU"
"291";"SKU M"
"291";"SKU W"
"291";"SWAS"
"291";"SOG"
"291";"STS"
"291";"SWN"
"291";"SNI"
"291";"SWIN"
"291";"SWE"
"291";"SPZ"
"291";"SQPZ"
"291";"SNE"
"291";"SNEC"
"291";"SBS"
"291";"SPE"
"291";"SXPE"
"291";"SEG M"
"293";"HF"
"293";"HSF"
"293";"HLEH"
"293";"HWEA"
"293";"HWED"
"293";"HBUH"
"293";"HSMK"
"293";"HBS"
"295";"FFO G"
"295";"FFO"
"295";"FFS"
"295";"FFOR"
"295";"FNI"
"295";"FMLA"
"295";"FFTGF"
"295";"FHOE"
"295";"FHOEG"
"295";"FHOEA"
"295";"FSINO"
"295";"FSIN"
"295";"FHAS"
"295";"FED"
"295";"FFH"
"295";"FTM"
"295";"FHM"
"295";"FKOS"
"295";"FKBWO"
"295";"FQKB"
"295";"FKBW"
"295";"FMM"
"297";"FD  G"
"297";"FSTN"
"297";"FWI"
"297";"FKGE"
"297";"FEIM"
"297";"FGERO"
"297";"FGER"
"297";"FNU"
"297";"FMB A"
"297";"FMB P"
"297";"FMG"
"297";"FQMS"
"297";"FMS"
"297";"FMZ"
"297";"FMZ A"
"297";"FMM"
"297";"FKBW"
"297";"FQKB"
"297";"FKBWO"
"297";"FKOS"
"297";"FKOO"
"299";"FFO G"
"299";"FFO"
"299";"FFS"
"299";"FFOR"
"299";"FSP"
"299";"FSWF"
"299";"FKCH"
"299";"FBRS"
"299";"FRAC"
"299";"FMOW"
"299";"FRA"
"299";"FRUE"
"299";"FRUO"
"299";"FMB N"
"299";"FMB W"
"303";"KG  H"
"303";"KGS"
"303";"KPR"
"303";"KT  V"
"303";"KT"
"303";"KFWH"
"303";"KMD"
"303";"KBB"
"303";"KBO"
"303";"KND"
"303";"KKOW"
"303";"KRHD"
"303";"KHBD"
"303";"KQHB"
"303";"YDFHU"
"303";"KUN"
"303";"KERP"
"303";"KLI"
"303";"KLEU"
"303";"KHGB"
"303";"KRBR"
"303";"KLET"
"303";"KNE"
"303";"KNE G"
"303";"KRHB"
"303";"KURR"
"303";"KKES"
"303";"KKOU"
"303";"KKOLN"
"303";"KKOLM"
"303";"KG  C"
"305";"RMF"
"305";"RHBW"
"305";"RHBP"
"305";"RH"
"305";"RHKM"
"305";"RSIG"
"305";"RWS"
"305";"RRM"
"305";"RBSK"
"305";"RBS"
"305";"RUW"
"305";"RUWA"
"305";"RBRR"
"305";"RBR"
"305";"RBRZ"
"305";"RURB"
"305";"RWGT"
"305";"RKDU"
"305";"RKR"
"31";"BMIP"
"31";"BSE"
"31";"BSE B"
"31";"BBEL"
"31";"BBK"
"31";"BBRK"
"31";"BBAI"
"31";"BBIG"
"31";"YBLBW"
"31";"BWG"
"31";"BMZ"
"31";"BQMZ"
"31";"LJEB"
"31";"LTHI"
"31";"LRAI"
"31";"LMEI"
"31";"LR"
"31";"LD  G"
"31";"LD"
"31";"LDS"
"31";"LMAR"
"31";"LRH"
"31";"LRHU"
"31";"LJZ"
"31";"LWO"
"31";"LGPN"
"31";"LBT"
"31";"LBTA"
"31";"LROI"
"31";"LBN"
"31";"LLBG"
"31";"LHM"
"31";"LHGB"
"31";"LHG M"
"31";"LHG U"
"31";"LHG"
"319";"LWI"
"319";"YLLWI"
"319";"LLW V"
"319";"LLEL"
"319";"LRMF"
"319";"LMIZ"
"319";"LMKS"
"319";"LGL"
"319";"LQGL"
"319";"LKTU"
"319";"LDBA"
"319";"LDBB"
"319";"LDBG"
"319";"LGC"
"329";"BLF"
"329";"BTHR"
"329";"BTN"
"329";"BWOL"
"329";"BLD"
"329";"BLD G"
"329";"BJUEG"
"329";"BJUE"
"329";"YBLDN"
"329";"LNF"
"329";"LBD"
"329";"LQBD"
"329";"LKBZ"
"329";"LZA"
"329";"LBZG"
"329";"LZGL"
"329";"LW"
"329";"LPT"
"329";"LBWZ"
"329";"LBWU"
"329";"LRA"
"329";"LG"
"329";"LBGK"
"329";"LMD"
"329";"LBT"
"329";"LBTA"
"329";"LROI"
"329";"LBN"
"329";"LLBG"
"329";"LHM"
"329";"LHGB"
"329";"LHG M"
"329";"LHG U"
"329";"LHG"
"33";"BWE"
"33";"YBLWG"
"33";"LGZ"
"33";"LGOE"
"33";"LB  G"
"33";"LB"
"33";"LKIM"
"33";"LWUZ"
"33";"LQWU"
"33";"LKE"
"33";"LGN"
"33";"LGSN"
"33";"LBU"
"33";"LMOS"
"33";"LGWS"
"33";"LBZ"
"33";"LMHR"
"33";"LBRC"
"33";"LMN"
"33";"LM"
"33";"LMS"
"35";"BPOT"
"35";"BWUS"
"35";"BWUSN"
"35";"YBLWB"
"35";"LRIK"
"35";"LBOW"
"35";"LNS"
"35";"LBM"
"35";"LRW"
"35";"LQRW"
"35";"LSHH"
"35";"LSTL"
"35";"LBIN"
"35";"LS"
"35";"LS  G"
"37";"DF"
"37";"DFS"
"37";"DH"
"37";"DRKA"
"37";"DNS"
"37";"DHD"
"37";"DPI G"
"37";"DPI"
"37";"DOG"
"37";"DWH"
"37";"DRAT"
"37";"DKOU"
"37";"DKOH"
"37";"DSA"
"37";"DKRP"
"37";"DSO"
"37";"DSMI"
"37";"DSN"
"37";"DXS"
"39A";"LMR F"
"39A";"LMR"
"39A";"LBRC"
"39A";"LMHR"
"39A";"LBZ"
"39A";"LKB"
"39A";"LWH"
"39A";"LGO"
"39A";"LPRL"
"39A";"LLBS"
"39A";"LGK N"
"39A";"LGK"
"39A";"LTNZ"
"39A";"LZE"
"39A";"LJR"
"39A";"LNN"
"39A";"LROD"
"39A";"LRVB"
"39A";"LRG"
"39A";"LRG O"
"39A";"LRAW"
"39A";"LKK"
"39A";"LCWG"
"39A";"LCW"
"39A";"LGB"
"39A";"LWP"
"39A";"LWBW"
"39A";"LWET"
"39A";"LW"
"39A";"LWND"
"39A";"LMUA"
"39A";"LELT"
"39A";"LJN"
"39A";"LAB"
"39A";"LQMO"
"39A";"LFMW"
"39A";"LF  N"
"39B";"LF  N"
"39B";"LF  U"
"39B";"LSX"
"39B";"LNX"
"39B";"LQNX"
"39B";"LJL"
"39B";"DRO"
"39B";"DZN"
"39B";"DGLA"
"39B";"DNUN"
"39B";"DWIG"
"39B";"DLEW"
"39B";"DPR"
"39B";"DNDR"
"39B";"DWEW"
"39B";"DCW B"
"39B";"DCW"
"39B";"DRBA"
"39B";"DRBN"
"39B";"DNI"
"39B";"DPUM"
"39B";"DCB"
"39B";"DSTT"
"39B";"DKE"
"39B";"DCT"
"39B";"DCTA"
"39B";"DF"
"41";"LHG"
"41";"LHG Y"
"41";"LHG W"
"41";"LHAL"
"41";"LKAN"
"41";"LGOS"
"41";"LGOSS"
"41";"LGKL"
"41";"LQGK"
"41";"LSDW"
"41";"LSD"
"41";"LLW L"
"41";"LLW U"
"41";"LLW"
"41";"LWI"
"41";"LLMO"
"41";"LLT"
"41";"LLS"
"41";"LE  V"
"41";"LE  K"
"41";"LE"
"41";"LEO"
"41";"LBOR"
"41";"LGE"
"41";"LMAC"
"41";"LMAU"
"41";"LALT"
"41";"LWZW"
"41";"LWZ"
"41";"LKUH"
"41";"LDH"
"41";"LDA"
"41";"DOT"
"41";"DBT"
"41";"DR  R"
"41";"DR"
"41";"DRA"
"41";"DZN"
"41";"DGLA"
"41";"DNUN"
"41";"DWIG"
"41";"DLEW"
"41";"DPR"
"41";"DNDR"
"41";"DWEW"
"41";"DCW B"
"41";"DCW"
"41";"DRBA"
"41";"DRBN"
"41";"DNI"
"41";"DPUM"
"41";"DCB"
"41";"DSTT"
"41";"DKE"
"41";"DCT"
"41";"DCTA"
"41";"DF"
"41";"LHG U"
"43";"LF  N"
"43";"LF  U"
"43";"LF  S"
"43";"LF  F"
"43";"BWK"
"43";"BBLW"
"43";"BZA"
"43";"BEB"
"43";"BP"
"43";"BPFB"
"43";"BPFA"
"43";"BLH"
"43";"BBAE"
"43";"BRU"
"43";"BSWB"
"43";"BHC"
"43";"BQLA"
"43";"BLA"
"43";"BSKL"
"43";"BHW W"
"43";"BHW"
"43";"BHWN"
"43";"BKN"
"43";"BLOH"
"43";"BUS"
"43";"BKL"
"43";"BMC"
"43";"BPE"
"43";"BNY"
"43";"BSAE"
"43";"BHG"
"47";"LMR F"
"47";"LMR"
"47";"LBRC"
"47";"LMHR"
"47";"LBZ"
"47";"LKB"
"47";"LWH"
"47";"LGO"
"47";"LPRL"
"47";"LLBS"
"47";"LGK N"
"47";"LGK"
"47";"LTNZ"
"47";"LZE"
"47";"LJR"
"47";"LNN"
"47";"LROD"
"47";"LRVB"
"47";"LR"
"47";"LD  G"
"47";"LD"
"47";"LDS"
"47";"LMAR"
"47";"LRH"
"47";"LRHU"
"47";"LJZ"
"47";"LWO"
"47";"LGPN"
"47";"LBT"
"47";"LBTS"
"47";"LPRO"
"47";"LQPR"
"47";"LDL"
"47";"LAH"
"47";"LZS"
"47";"LRK"
"47";"LNW N"
"47";"LWI"
"5";"ALSK"
"5";"ALTG"
"5";"ALKN"
"5";"ALD A"
"5";"AWR"
"5";"AL"
"5";"ALRA"
"5";"ARD"
"5";"AO"
"5";"AKUP"
"5";"ABAE"
"5";"AAHG"
"5";"AAHN"
"5";"AAHR"
"5";"AQAH"
"5";"ARALB"
"5";"ARAL"
"5";"AOW"
"5";"AWN F"
"5";"AHOR"
"5";"AHROO"
"5";"AOHA"
"5";"AVL"
"5";"AWLBA"
"5";"AWLBS"
"5";"AHAR"
"5";"AQM G"
"5";"AMD"
"5";"AM  O"
"5";"AM  N"
"5";"AM  W"
"53";"LMR F"
"53";"LMR"
"53";"LMN"
"53";"LM"
"53";"LMB"
"53";"LMB B"
"53";"LMSO"
"53";"LSB G"
"53";"LSB"
"53";"LSBF"
"53";"LGND"
"53";"LSEE"
"53";"LCBO"
"53";"LSAD"
"53";"LWU"
"53";"LOSM"
"53";"LK"
"53";"LK  D"
"53";"LK  C"
"53";"LK  R"
"53";"LAF"
"53";"LWG"
"53";"LSTF"
"53";"LNM"
"53";"LBI"
"53";"LZBR"
"53";"LHG M"
"53";"LHG U"
"53";"LHG"
"55A";"AM  W"
"55A";"AM  S"
"55A";"ASTE"
"55A";"AASN"
"55A";"AWI"
"55A";"ARH"
"55A";"ABAD"
"55A";"ALBGN"
"55A";"ALBG"
"55A";"ALBGG"
"55A";"ADEV"
"55A";"ABIL"
"55A";"ABVS"
"55A";"HU"
"55A";"HU  G"
"55A";"HSTF"
"55A";"HWRN"
"55A";"HSDK"
"55A";"YLHSN"
"55A";"HSCG"
"55A";"LQSW"
"55A";"LSW"
"55A";"LSW G"
"55A";"LPRZ"
"55A";"LRAD"
"55A";"LFL"
"55A";"LBRP"
"55A";"LMF"
"55A";"LHWU"
"55A";"LKD"
"55A";"LKD H"
"55A";"LSFD"
"55A";"LS  G"
"55B";"LS  G"
"55B";"LS"
"55B";"LDK"
"55B";"LTH"
"55B";"LMW"
"55B";"LANG"
"55B";"LZI Z"
"55B";"LZI"
"55B";"LZIO"
"55B";"LWLS"
"55B";"LBAS"
"55B";"LGLB"
"55B";"LMR F"
"57A";"HLER"
"57A";"HRAT"
"57A";"HHAE"
"57A";"HVOE"
"57A";"HP"
"57A";"HP  G"
"57A";"HVEC"
"57A";"HGGL"
"57A";"HGGLO"
"57A";"HGAA"
"57A";"HBS"
"57B";"HBS"
"57B";"HSMK"
"57B";"HBUH"
"57B";"HWED"
"57B";"HWEA"
"57B";"HSDL"
"57B";"HKOL"
"57B";"HFST"
"57B";"HHLM"
"57B";"YLHBL"
"57B";"LQHB"
"57B";"LHBK"
"57B";"LMBN"
"57B";"LWF"
"57B";"LEI"
"57B";"LEI G"
"57B";"LOV"
"57B";"LDD"
"57B";"LOL"
"57B";"LWL"
"57B";"LNR"
"57B";"LMS"
"61";"FKR"
"61";"FKWNA"
"61";"FIH"
"61";"FQIHA"
"61";"FSPE"
"61";"FBOF"
"61";"FHMD"
"61";"FHED"
"61";"FQGT"
"61";"YHFGH"
"61";"FGTB"
"61";"FWZN"
"61";"HESW"
"61";"HEBG"
"61";"HEBGO"
"61";"HQEB"
"61";"UQAR"
"61";"YLHAE"
"61";"UAR"
"61";"UUD"
"61";"UHT"
"61";"UBOD"
"61";"UWIR"
"61";"UBEU"
"61";"UL"
"61";"UHAU"
"61";"UNDO"
"61";"UBEW"
"61";"UBE"
"61";"USOL"
"61";"UGBH"
"61";"UBD"
"61";"UWIP"
"61";"UNA"
"61";"UWK"
"61";"UWTH"
"61";"UN  N"
"61";"UN"
"61";"UN  A"
"61";"UHRH"
"61";"UGSB"
"61";"UQBK"
"61";"UBK"
"61";"UROS"
"61";"UBEN"
"61";"UWAL"
"61";"USG"
"61";"USTB"
"61";"URIE"
"61";"UBM"
"61";"UBT"
"61";"LWOR"
"61";"LEL"
"61";"LHFT"
"61";"LER"
"61";"LRN"
"61";"LAMS"
"61";"LWAN"
"61";"LTT"
"61";"LTTO"
"61";"LZBN"
"61";"LAG"
"61";"LAG O"
"61";"LSUEA"
"61";"LHWW"
"61";"LHW"
"61";"LRO"
"61";"LHAC"
"61";"LHAT"
"61";"LHG W"
"61";"LHG Y"
"61";"LHG"
"61";"LHG U"
"61";"FNV"
"61";"FKR N"
"63B";"NNR A"
"63B";"NNR B"
"63B";"NHMA"
"63B";"NNGR"
"63B";"NF  G"
"63B";"NF"
"63B";"NFUB"
"63B";"NVA"
"63B";"NEF"
"63B";"NEFU"
"63B";"NERB"
"63B";"NER G"
"63B";"NER"
"63B";"NBTH"
"63B";"NBD"
"63B";"NKCH"
"63B";"NAUG"
"63B";"NTRU"
"63B";"NFO"
"63B";"NEO"
"63B";"NBT"
"63B";"NHI"
"63B";"NSU"
"63B";"NBA"
"65";"FBU"
"65";"FB"
"65";"FFDF"
"65";"FRON"
"65";"FHNB"
"65";"FBOS"
"65";"FOBS"
"65";"YLFGD"
"65";"UQGT"
"65";"UGT"
"65";"UQHE"
"65";"UHER"
"65";"UQWA"
"65";"UWAR"
"65";"UHL"
"65";"UEIS"
"65";"UEIP"
"65";"UEIW"
"65";"UEI"
"65";"UEI G"
"65";"UWU"
"65";"USU"
"65";"USAE"
"65";"UMS"
"65";"UME"
"65";"UFT"
"65";"UGO"
"65";"UGO K"
"65";"USB"
"65";"UWA"
"65";"UND"
"65";"UEBI"
"65";"UE"
"65";"UEG E"
"65";"UEG L"
"65";"UVI"
"65";"UHP"
"65";"UWM"
"65";"UWM F"
"65";"UOM"
"65";"UAP"
"65";"UNTA"
"65";"UBS"
"65";"UGH"
"65";"UQGH"
"65";"UGHO"
"65";"USK"
"65";"UKO"
"65";"USPF"
"65";"UNM"
"65";"ULL"
"65";"UW"
"65";"LGC"
"65";"LLWS"
"65";"LLWN"
"65";"LMG G"
"65";"LMG"
"65";"LSP"
"65";"LHAD"
"65";"LHAT"
"65";"LHG W"
"65";"LHG Y"
"65";"LHG"
"65";"LHG U"
"65";"LHAC"
"67";"LHG"
"67";"LHG Y"
"67";"LHG W"
"67";"LHAT"
"67";"LHAC"
"67";"LHAD"
"67";"LSP"
"67";"LMG"
"67";"LMG G"
"67";"LLWN"
"67";"LLWS"
"67";"LGC"
"67";"UW"
"67";"ULL"
"67";"UNM"
"67";"USPF"
"67";"UKO"
"67";"USK"
"67";"UGHO"
"67";"UQSK"
"67";"UGHS"
"67";"UCB"
"67";"UDG"
"67";"UPF"
"67";"UJZ"
"67";"UJS"
"67";"UJP"
"67";"UGW"
"67";"UROT"
"67";"USCH"
"67";"UKA"
"67";"UO"
"67";"UZE"
"67";"UUS"
"67";"UR  G"
"67";"UR"
"67";"URS"
"67";"USAP"
"67";"US"
"67";"LHG U"
"71";"NBA"
"71";"NHAL"
"71";"NBG"
"71";"NEG"
"71";"NZA"
"71";"NED"
"71";"NSFN"
"71";"NLF"
"71";"NMI"
"71";"NHM"
"71";"NRZ"
"71";"NKUE"
"71";"NKMU"
"71";"NNEU"
"71";"NK"
"71";"NGD"
"71";"NSTH"
"71";"NPR"
"71";"NFDF"
"71";"NSD"
"71";"NLUS"
"71";"YLMPF"
"71";"UQPR"
"71";"UPR"
"71";"UMG"
"71";"UUZ"
"71";"UUZA"
"71";"UHR"
"71";"UKLD"
"71";"UKL"
"71";"UBZ"
"71";"US"
"73";"HF"
"73";"HWOB"
"73";"HVOR"
"73";"LQOE"
"73";"YLHOV"
"73";"LOE"
"73";"LGAU"
"73";"LMGA"
"73";"LMGN"
"73";"LS  G"
"741";"WW"
"741";"WW  N"
"741";"WDN"
"741";"WKT"
"741";"WKWA"
"741";"WQKW"
"741";"WGRB"
"741";"WL"
"741";"WLOW"
"741";"WRW"
"741";"WSLT"
"741";"WHO"
"741";"WSS"
"741";"WSGR"
"741";"WSGN"
"741";"WSMI"
"741";"WS"
"741";"WCAH"
"741";"WLST"
"741";"WK"
"741";"WVE"
"741";"WBL"
"741";"WFRW"
"741";"WWRN"
"741";"WB"
"741";"WSN S"
"741";"WSN"
"741";"WHU"
"741";"WPOE"
"741";"WPF"
"741";"WDF"
"741";"WDF N"
"741";"WWBW"
"741";"WWBO"
"741";"WRK"
"741";"WRKD"
"741";"WRSS"
"741";"WRD"
"741";"WRS"
"75";"HF"
"75";"HCAL"
"75";"HGI"
"75";"HLFU"
"75";"HLFG"
"75";"HMRS"
"75";"HDEH"
"75";"HDOG"
"75";"HIMS"
"75";"HLER"
"777";"NWH"
"777";"NNB"
"777";"NES"
"777";"NHW"
"777";"NRB"
"777";"NNAN"
"777";"NLO"
"777";"NPAR"
"777";"NWI"
"777";"NHEI"
"777";"NHEIW"
"777";"NLA"
"777";"YFMLH"
"777";"NHOE"
"777";"NAH G"
"777";"NAH"
"77A";"AM  W"
"77A";"AM  S"
"77A";"AJF"
"77A";"ABLZ"
"77A";"ASP"
"77A";"ATST"
"77A";"ALUB"
"77A";"ASL"
"77A";"AROG"
"77B";"AROG"
"77B";"AS"
"77B";"AOBG"
"77B";"ASAG"
"77B";"AQSA"
"77B";"HBON"
"77B";"HUTB"
"77B";"HBR A"
"77B";"HBR M"
"77B";"HBR E"
"79";"HBR A"
"79";"HB"
"79";"HBSB"
"79";"HBM"
"79";"HQAC"
"79";"HACH"
"79";"HBDV"
"79";"HETL"
"79";"HLGW"
"79";"HV"
"79";"HWAB"
"79";"HDVD"
"79";"HETR"
"79";"HROR"
"79";"HNBG"
"79";"HLBU"
"79";"HHAG"
"79";"HHGH"
"79";"HEIV"
"79";"HNRU"
"79";"HPOG"
"79";"HWUN"
"79";"HGUE"
"79";"HDED"
"79";"HSR W"
"79";"HSR"
"79";"HVAH"
"79";"HBR E"
"81A";"HBR E"
"81A";"HBOS"
"81A";"HBB"
"81A";"HQRT"
"81A";"HRTH"
"81A";"HOSS"
"81A";"HOLB"
"81A";"HLBR"
"81A";"HSUB"
"81A";"HLUN"
"81A";"HLOX"
"81A";"HLOA"
"81A";"HQLO"
"81A";"HBWU"
"81A";"HBH"
"81A";"HBHL"
"81A";"HBHLA"
"81A";"HBHP"
"81B";"HBR A"
"81B";"HB"
"81B";"HVAH"
"81B";"HHAT"
"81B";"HBHM"
"81B";"HGA"
"81B";"HQDR"
"81B";"HDRY"
"81B";"HKI"
"81B";"HBAR"
"81B";"HSYK"
"81B";"HBRA"
"81B";"HBAS"
"81B";"HT"
"81B";"HDRE"
"81B";"HBNF"
"81B";"HDRB"
"81B";"HDIP"
"81B";"HLMB"
"81B";"HLMF"
"81B";"HQLM"
"81B";"HDRO"
"81B";"HQBO"
"81B";"HBOM"
"81B";"HOSC"
"81B";"HVEH"
"81B";"HBEM"
"81B";"HO  N"
"87";"AROG"
"87";"AS"
"87";"AOBG"
"87";"ASAG"
"87";"AQSAG"
"87";"HGA"
"87";"HQDR"
"87";"HDRY"
"87";"HKI"
"87";"HBAR"
"87";"HSYK"
"87";"HBRA"
"87";"HBAS"
"87";"HT"
"87";"HDRE"
"87";"HBNF"
"87";"HDRB"
"87";"HDIP"
"87";"HLMB"
"87";"HLMF"
"87";"HQLM"
"87";"HDRO"
"87";"HQBO"
"87";"HBOM"
"87";"HOSC"
"87";"HVEH"
"87";"HBEM"
"87";"HO  N"
"89";"AM  W"
"89";"AM  S"
"89";"ASTE"
"89";"AASN"
"89";"AWI"
"89";"ARH"
"89";"ABAD"
"89";"ALBGN"
"89";"ALBG"
"89";"ALBGG"
"89";"ADEV"
"89";"ABIL"
"89";"ABVS"
"89";"HU"
"89";"HU  G"
"89";"HKSU"
"89";"HSUD"
"89";"HUNL"
"89";"HESD"
"89";"HGAR"
"89";"HC"
"89";"HC  G"
"89";"HELH"
"89";"HOTZ"
"89";"HBGD"
"89";"HALI"
"89";"HLERN"
"89";"HLER"
"91";"HG  G"
"91";"HG"
"91";"HGRN"
"91";"HRDF"
"91";"HOBJ"
"91";"HFRI"
"91";"HQFR"
"91";"HEBGN"
"91";"HEBG"
"91";"HESW"
"91";"FWZN"
"91";"FGTB"
"91";"YHFGH"
"91";"FQGT"
"91";"FHED"
"91";"FHMD"
"91";"FBOF"
"91";"FSPE"
"91";"FQIHA"
"91";"FIH"
"91";"FKWNA"
"91";"FKWNB"
"91";"FKWK"
"91";"FKW"
"93";"HLER"
"93";"HSEN"
"93";"HALG"
"93";"HHRS"
"93";"HHI"
"93";"HHI G"
"93";"HHTA"
"93";"HEMK"
"93";"HROS"
"93";"HNOS"
"93";"HELZ"
"93";"HBAN"
"93";"HGOD"
"93";"HALF"
"93";"HFRE"
"93";"HK"
"93";"HEB"
"93";"HEDN"
"93";"HEDS"
"93";"HN"
"93";"HN  G"
"93";"HNTH"
"93";"HG  N"
"93";"HG  G"
"95";"HG  G"
"95";"HG"
"95";"HGRN"
"95";"HRDF"
"95";"HOBJ"
"95";"HFRI"
"95";"HQFR"
"95";"HEBGN"
"95";"HEBG"
"95";"FBRT"
"95";"FBSD"
"95";"YFHAB"
"95";"FEGWW"
"95";"FEGW"
"95";"FEGWS"
"95";"FRSA"
"95";"FHC"
"95";"FSON"
"95";"FCG"
"95";"FBT"
"95";"FB  A"
"95";"FB"
"97";"HSR"
"97";"HSR O"
"97";"HAHM"
"97";"HLIH"
"97";"HLI"
"97";"HLI R"
"97";"HWHN"
"97";"HWU"
"97";"HHML"
"97";"HRTN"
"97";"HSRD"
"97";"HBNT"
"97";"HNOS"
"97";"HELZ"
"97";"HBAN"
"97";"HGOD"
"97";"HALF"
"97";"HFRE"
"97";"HK"
"97";"HEB"
"97";"HEDN"
"97";"HEDS"
"97";"HN"
"97";"HN  G"
"97";"HNTH"
"97";"HG  N"
"97";"HG  G"
"99";"HOR O"
"99";"HO  U"
"99";"HOHT"
"99";"HOE"
"99";"HQOE"
"99";"HLOT"
"99";"HVEP"
"99";"HLGG"
"99";"HI"
"99";"HESH"
"99";"HHTL"
"99";"HR"
"99";"HQR"
"99";"HSAL"
"99";"HEM"
"99";"HLED"
"99";"HHKF"
"99";"HFAS"
"99";"HLIG"
"99";"HLIS"
"99";"HHOHA"
"99";"HGEE"
"99";"HMEP"
"99";"HRWA"
"99";"HHAR"
"99";"HLAT"
"99";"HDOP"
"99";"HLE"
"99";"HASD"
"99";"HPAP"
"99";"HIHV"
"99";"HLEEA"
"99";"HLEEP"
"99";"HLEE"
"99";"HNM"
"99";"HODU"
"99";"HER"
"9A";"AM  O"
"9A";"AMD"
"9A";"AQM G"
"9A";"AHAR"
"9A";"AWLBS"
"9A";"AWLBA"
"9A";"AVL"
"9A";"AOHA"
"9A";"AHROO"
"9A";"AHROF"
"9A";"AHBIA"
"9A";"AHBI"
"9A";"AHBIU"
"9A";"AALM"
"9A";"ABG G"
"9A";"ABG"
"9A";"AQRB"
"9A";"AAH A"
"9A";"AFRD"
"9A";"ASWA"
"9A";"AMUE"
"9A";"ASTT"
"9A";"ABCHG"
"9A";"ABCH"
"9A";"YBWSB"
"9A";"WQSA"
"9A";"WSAH"
"9A";"WBZ"
"9A";"WBRH"
"9A";"WPRZ"
"9A";"WHL"
"9A";"WSTK"
"9A";"WJAS"
"9A";"WL"
"9A";"WGRB"
"9A";"WQKW"
"9A";"WKWA"
"9A";"WKT"
"9A";"WDN"
"9A";"WW  N"
"9A";"WW"
"9A";"AHARH"
"9A";"AQM"
"9A";"AM  N"
"9A";"AM  W"
"9B";"WW"
"9B";"WWIL"
"9B";"WGF"
"9B";"WBDN"
"9B";"WNS"
"9B";"WNS G"
"9B";"WFRK"
"9B";"WPAU"
"9B";"BNAU"
"9B";"BBRI"
"1";"AWLB"
"5";"AWLB"
"9A";"AWLB"
"173C";"RSG"
